ENTREZ_GENE_ID	HUGO_GENE_SYMBOL	GENETIC_ENTITY_ID	TYPE
54496	PRMT7	12144	protein-coding
54497	HEATR5B	12145	protein-coding
54498	SMOX	12146	protein-coding
54499	TMCO1	12147	protein-coding
54501	CLQTL1	41655	unknown
54502	RBM47	12148	protein-coding
54503	ZDHHC13	12149	protein-coding
54504	CPVL	12150	protein-coding
54505	DHX29	12151	protein-coding
54507	ADAMTSL4	12152	protein-coding
54508	EPB41L4A-DT	12153	ncRNA
54509	RHOF	12154	protein-coding
54510	PCDH18	12155	protein-coding
54511	HMGCLL1	12156	protein-coding
54512	EXOSC4	12157	protein-coding
54514	DDX4	12158	protein-coding
54516	MTRF1L	12159	protein-coding
54517	PUS7	12160	protein-coding
54518	APBB1IP	12161	protein-coding
54520	CCDC93	12162	protein-coding
54521	WDR44	12163	protein-coding
54522	ANKRD16	12164	protein-coding
54529	ASNSD1	12165	protein-coding
54531	MIER2	12166	protein-coding
54532	USP53	12167	protein-coding
54534	MRPL50	12168	protein-coding
54535	CCHCR1	12169	protein-coding
54536	EXOC6	12170	protein-coding
54537	SHLD2	12171	protein-coding
54538	ROBO4	12172	protein-coding
54539	NDUFB11	12173	protein-coding
54540	FAM193B	12174	protein-coding
54541	DDIT4	12175	protein-coding
54542	RC3H2	12176	protein-coding
54543	TOMM7	12177	protein-coding
54544	CRCT1	12178	protein-coding
54545	MTMR12	12179	protein-coding
54546	RNF186	12180	protein-coding
54549	SDK2	12181	protein-coding
54550	NECAB2	12182	protein-coding
54551	MAGEL2	12183	protein-coding
54552	GNL3L	12184	protein-coding
54553	MIR4453HG	12185	ncRNA
54554	WDR5B	12186	protein-coding
54555	DDX49	12187	protein-coding
54556	ING3	12188	protein-coding
54557	SGTB	12189	protein-coding
54558	SPATA6	12190	protein-coding
54566	EPB41L4B	12191	protein-coding
54567	DLL4	12192	protein-coding
54568	UGT2B29P	12193	pseudo
54569	UGT2B27P	12194	pseudo
54570	UGT2B26P	12195	pseudo
54571	UGT2B25P	12196	pseudo
54572	UGT2B24P	12197	pseudo
54573	UGT1A12P	12198	pseudo
54574	UGT1A11P	12199	pseudo
54575	UGT1A10	12200	protein-coding
54576	UGT1A8	12201	protein-coding
54577	UGT1A7	12202	protein-coding
54578	UGT1A6	12203	protein-coding
54579	UGT1A5	12204	protein-coding
54580	UGT1A2P	12205	pseudo
54581	SCAND2P	12206	pseudo
54583	EGLN1	12207	protein-coding
54584	GNB1L	12208	protein-coding
54585	LZTFL1	12209	protein-coding
54586	EQTN	12210	protein-coding
54587	MXRA8	12211	protein-coding
54596	L1TD1	12212	protein-coding
54600	UGT1A9	12213	protein-coding
54602	NDFIP2	12214	protein-coding
54606	DDX56	12215	protein-coding
54617	INO80	12216	protein-coding
54619	CCNJ	12217	protein-coding
54620	FBXL19	12218	protein-coding
54621	VSIG10	12219	protein-coding
54622	ARL15	12220	protein-coding
54623	PAF1	12221	protein-coding
54625	PARP14	12222	protein-coding
54626	HES2	12223	protein-coding
54627	MAP10	12224	protein-coding
54629	MINDY2	12225	protein-coding
54657	UGT1A4	12226	protein-coding
54658	UGT1A1	12227	protein-coding
54659	UGT1A3	12228	protein-coding
54660	PCDHB18P	12229	pseudo
54661	PCDHB17P	12230	pseudo
54662	TBC1D13	12231	protein-coding
54663	WDR74	12232	protein-coding
54664	TMEM106B	12233	protein-coding
54665	RSBN1	12234	protein-coding
54674	LRRN3	12235	protein-coding
54675	CRLS1	12236	protein-coding
54676	GTPBP2	12237	protein-coding
54677	CROT	12238	protein-coding
54680	ZNHIT6	12239	protein-coding
54681	P4HTM	12240	protein-coding
54682	MANSC1	12241	protein-coding
54700	RRN3	12242	protein-coding
54704	PDP1	12243	protein-coding
54707	GPN2	12244	protein-coding
54708	MARCH5	12245	protein-coding
54714	CNGB3	12246	protein-coding
54715	RBFOX1	12247	protein-coding
54716	SLC6A20	12248	protein-coding
54718	BTN2A3P	12249	pseudo
54719	RNANC	41656	unknown
54726	OTUD4	12250	protein-coding
54729	NKX1-1	12251	protein-coding
54732	TMED9	12252	protein-coding
54733	SLC35F2	12253	protein-coding
54734	RAB39A	12254	protein-coding
54737	MPHOSPH8	12255	protein-coding
54738	FEV	12256	protein-coding
54739	XAF1	12257	protein-coding
54741	LEPROT	12258	protein-coding
54742	LY6K	12259	protein-coding
54748	LINC00527	12260	ncRNA
54749	EPDR1	12261	protein-coding
54751	FBLIM1	12262	protein-coding
54752	FNDC8	12263	protein-coding
54753	ZNF853	12264	protein-coding
54754	NUTM2F	12265	protein-coding
54756	IL17RD	12266	protein-coding
54757	FAM20A	12267	protein-coding
54758	KLHDC4	12268	protein-coding
54760	PCSK4	12269	protein-coding
54762	GRAMD1C	12270	protein-coding
54763	ROPN1	12271	protein-coding
54764	ZRANB1	12272	protein-coding
54765	TRIM44	12273	protein-coding
54766	BTG4	12274	protein-coding
54768	HYDIN	12275	protein-coding
54769	DIRAS2	12276	protein-coding
54776	PPP1R12C	12277	protein-coding
54777	CFAP46	12278	protein-coding
54778	RNF111	12279	protein-coding
54780	NSMCE4A	12280	protein-coding
54784	ALKBH4	12281	protein-coding
54785	BORCS6	12282	protein-coding
54788	DNAJB12	12283	protein-coding
54790	TET2	12284	protein-coding
54793	KCTD9	12285	protein-coding
54795	TRPM4	12286	protein-coding
54796	BNC2	12287	protein-coding
54797	MED18	12288	protein-coding
54798	DCHS2	12289	protein-coding
54799	MBTD1	12290	protein-coding
54800	KLHL24	12291	protein-coding
54801	HAUS6	12292	protein-coding
54802	TRIT1	12293	protein-coding
54805	CNNM2	12294	protein-coding
54806	AHI1	12295	protein-coding
54807	ZNF586	12296	protein-coding
54808	DYM	12297	protein-coding
54809	SAMD9	12298	protein-coding
54810	GIPC2	12299	protein-coding
54811	ZNF562	12300	protein-coding
54812	AFTPH	12301	protein-coding
54813	KLHL28	12302	protein-coding
54814	QPCTL	12303	protein-coding
54815	GATAD2A	12304	protein-coding
54816	ZNF280D	12305	protein-coding
54819	ZCCHC10	12306	protein-coding
54820	NDE1	12307	protein-coding
54821	ERCC6L	12308	protein-coding
54822	TRPM7	12309	protein-coding
54823	SWT1	12310	protein-coding
54825	CDHR2	12311	protein-coding
54826	GIN1	12312	protein-coding
54827	NXPE4	12313	protein-coding
54828	BCAS3	12314	protein-coding
54829	ASPN	12315	protein-coding
54830	NUP62CL	12316	protein-coding
54831	BEST2	12317	protein-coding
54832	VPS13C	12318	protein-coding
54834	GDAP2	12319	protein-coding
54836	BSPRY	12320	protein-coding
54838	WBP1L	12321	protein-coding
54839	LRRC49	12322	protein-coding
54840	APTX	12323	protein-coding
54841	BIVM	12324	protein-coding
54842	MFSD6	12325	protein-coding
54843	SYTL2	12326	protein-coding
54845	ESRP1	12327	protein-coding
54847	SIDT1	12328	protein-coding
54848	ARHGEF38	12329	protein-coding
54849	DEF8	12330	protein-coding
54850	FBXL12	12331	protein-coding
54851	ANKRD49	12332	protein-coding
54852	PAQR5	12333	protein-coding
54853	WDR55	12334	protein-coding
54854	FAM83E	12335	protein-coding
54855	TENT5C	12336	protein-coding
54856	GON4L	12337	protein-coding
54857	GDPD2	12338	protein-coding
54858	PGPEP1	12339	protein-coding
54859	ELP6	12340	protein-coding
54860	MS4A12	12341	protein-coding
54861	SNRK	12342	protein-coding
54862	CC2D1A	12343	protein-coding
54863	TOR4A	12344	protein-coding
54865	GPATCH4	12345	protein-coding
54866	PPP1R14D	12346	protein-coding
54867	TMEM214	12347	protein-coding
54868	TMEM104	12348	protein-coding
54869	EPS8L1	12349	protein-coding
54870	QRICH1	12350	protein-coding
54872	PIGG	12351	protein-coding
54873	PALMD	12352	protein-coding
54874	FNBP1L	12353	protein-coding
54875	CNTLN	12354	protein-coding
54876	DCAF16	12355	protein-coding
54877	ZCCHC2	12356	protein-coding
54878	DPP8	12357	protein-coding
54879	ST7L	12358	protein-coding
54880	BCOR	12359	protein-coding
54881	TEX10	12360	protein-coding
54882	ANKHD1	12361	protein-coding
54883	CWC25	12362	protein-coding
54884	RETSAT	12363	protein-coding
54885	TBC1D8B	12364	protein-coding
54886	PLPPR1	12365	protein-coding
54887	UHRF1BP1	12366	protein-coding
54888	NSUN2	12367	protein-coding
54890	ALKBH5	12368	protein-coding
54891	INO80D	12369	protein-coding
54892	NCAPG2	12370	protein-coding
54893	MTMR10	12371	protein-coding
54894	RNF43	12372	protein-coding
54896	PQLC2	12373	protein-coding
54897	CASZ1	12374	protein-coding
54898	ELOVL2	12375	protein-coding
54899	PXK	12376	protein-coding
54900	LAX1	12377	protein-coding
54901	CDKAL1	12378	protein-coding
54902	TTC19	12379	protein-coding
54903	MKS1	12380	protein-coding
54904	NSD3	12381	protein-coding
54905	CYP2W1	12382	protein-coding
54906	FAM208B	12383	protein-coding
54908	SPDL1	12384	protein-coding
54910	SEMA4C	12385	protein-coding
54913	RPP25	12386	protein-coding
54914	FOCAD	12387	protein-coding
54915	YTHDF1	12388	protein-coding
54916	TMEM260	12389	protein-coding
54918	CMTM6	12390	protein-coding
54919	DNAAF5	12391	protein-coding
54920	DUS2	12392	protein-coding
54921	CHTF8	12393	protein-coding
54922	RASIP1	12394	protein-coding
54923	LIME1	12395	protein-coding
54925	ZSCAN32	12396	protein-coding
54926	UBE2R2	12397	protein-coding
54927	CHCHD3	12398	protein-coding
54928	IMPAD1	12399	protein-coding
54929	TMEM161A	12400	protein-coding
54930	HAUS4	12401	protein-coding
54931	TRMT10C	12402	protein-coding
54932	EXD3	12403	protein-coding
54933	RHBDL2	12404	protein-coding
54934	KANSL2	12405	protein-coding
54935	DUSP23	12406	protein-coding
54936	ADPRHL2	12407	protein-coding
54937	SOHLH2	12408	protein-coding
54938	SARS2	12409	protein-coding
54939	COMMD4	12410	protein-coding
54940	OCIAD1	12411	protein-coding
54941	RNF125	12412	protein-coding
54942	FAM206A	12413	protein-coding
54943	DNAJC28	12414	protein-coding
54944	LINC01521	12415	ncRNA
54946	SLC41A3	12416	protein-coding
54947	LPCAT2	12417	protein-coding
54948	MRPL16	12418	protein-coding
54949	SDHAF2	12419	protein-coding
54951	COMMD8	12420	protein-coding
54952	TRNAU1AP	12421	protein-coding
54953	ODR4	12422	protein-coding
54954	FAM120C	12423	protein-coding
54955	C1ORF109	12424	protein-coding
54956	PARP16	12425	protein-coding
54957	TXNL4B	12426	protein-coding
54958	TMEM160	12427	protein-coding
54959	ODAM	12428	protein-coding
54960	GEMIN8	12429	protein-coding
54961	SSH3	12430	protein-coding
54962	TIPIN	12431	protein-coding
54963	UCKL1	12432	protein-coding
54964	C1ORF56	12433	protein-coding
54965	PIGX	12434	protein-coding
54967	CT55	12435	protein-coding
54968	TMEM70	12436	protein-coding
54969	HPF1	12437	protein-coding
54970	TTC12	12438	protein-coding
54971	BANP	12439	protein-coding
54972	TMEM132A	12440	protein-coding
54973	INTS11	12441	protein-coding
54974	THG1L	12442	protein-coding
54976	C20ORF27	12443	protein-coding
54977	SLC25A38	12444	protein-coding
54978	SLC35F6	12445	protein-coding
54979	HRASLS2	12446	protein-coding
54980	C2ORF42	12447	protein-coding
54981	NMRK1	12448	protein-coding
54982	CLN6	12449	protein-coding
54984	PINX1	12450	protein-coding
54985	HCFC1R1	12451	protein-coding
54986	ULK4	12452	protein-coding
54987	CZIB	12453	protein-coding
54988	ACSM5	12454	protein-coding
54989	ZNF770	12455	protein-coding
54991	C1ORF159	12456	protein-coding
54993	ZSCAN2	12457	protein-coding
54994	GID8	12458	protein-coding
54995	OXSM	12459	protein-coding
54996	MARC2	12460	protein-coding
54997	TESC	12461	protein-coding
54998	AURKAIP1	12462	protein-coding
55000	TUG1	12463	ncRNA
55001	TTC22	12464	protein-coding
55002	TMCO3	12465	protein-coding
55003	PAK1IP1	12466	protein-coding
55004	LAMTOR1	12467	protein-coding
55005	RMND1	12468	protein-coding
55006	TRMT61B	12469	protein-coding
55007	FAM118A	12470	protein-coding
55008	HERC6	12471	protein-coding
55009	C19ORF24	12472	protein-coding
55010	PARPBP	12473	protein-coding
55011	PIH1D1	12474	protein-coding
55012	PPP2R3C	12475	protein-coding
55013	MCUB	12476	protein-coding
55014	STX17	12477	protein-coding
55015	PRPF39	12478	protein-coding
55016	MARCH1	12479	protein-coding
55017	C14ORF119	12480	protein-coding
55018	ANKRD40CL	12481	protein-coding
55020	TTC38	12482	protein-coding
55022	PID1	12483	protein-coding
55023	PHIP	12484	protein-coding
55024	BANK1	12485	protein-coding
55025	FLJ20712	41657	protein-coding
55026	TMEM255A	12486	protein-coding
55027	HEATR3	12487	protein-coding
55028	C17ORF80	12488	protein-coding
55030	FBXO34	12489	protein-coding
55031	USP47	12490	protein-coding
55032	SLC35A5	12491	protein-coding
55033	FKBP14	12492	protein-coding
55034	MOCOS	12493	protein-coding
55035	NOL8	12494	protein-coding
55036	CCDC40	12495	protein-coding
55037	PTCD3	12496	protein-coding
55038	CDCA4	12497	protein-coding
55039	TRMT12	12498	protein-coding
55040	EPN3	12499	protein-coding
55041	PLEKHB2	12500	protein-coding
55048	VPS37C	12501	protein-coding
55049	REX1BD	12502	protein-coding
55051	NRDE2	12503	protein-coding
55052	MRPL20	12504	protein-coding
55054	ATG16L1	12505	protein-coding
55055	ZWILCH	12506	protein-coding
55056	GABPB1-IT1	12507	ncRNA
55057	CRYBG2	12508	protein-coding
55061	SUSD4	12509	protein-coding
55062	WIPI1	12510	protein-coding
55063	ZCWPW1	12511	protein-coding
55064	SPATA6L	12512	protein-coding
55065	SLC52A1	12513	protein-coding
55066	PDPR	12514	protein-coding
55068	ENOX1	12515	protein-coding
55069	TMEM248	12516	protein-coding
55070	DET1	12517	protein-coding
55071	C9ORF40	12518	protein-coding
55072	RNF31	12519	protein-coding
55073	LRRC37A4P	12520	pseudo
55074	OXR1	12521	protein-coding
55075	UACA	12522	protein-coding
55076	TMEM45A	12523	protein-coding
55079	FEZF2	12524	protein-coding
55080	TAPBPL	12525	protein-coding
55081	IFT57	12526	protein-coding
55082	ARGLU1	12527	protein-coding
55083	KIF26B	12528	protein-coding
55084	SOBP	12529	protein-coding
55086	RADX	12530	protein-coding
55088	CCDC186	12531	protein-coding
55089	SLC38A4	12532	protein-coding
55090	MED9	12533	protein-coding
55092	TMEM51	12534	protein-coding
55093	WDYHV1	12535	protein-coding
55094	GPATCH1	12536	protein-coding
55095	SAMD4B	12537	protein-coding
55096	EBLN2	12538	protein-coding
55100	WDR70	12539	protein-coding
55101	DMAC2	12540	protein-coding
55102	ATG2B	12541	protein-coding
55103	RALGPS2	12542	protein-coding
55105	GPATCH2	12543	protein-coding
55106	SLFN12	12544	protein-coding
55107	ANO1	12545	protein-coding
55108	BSDC1	12546	protein-coding
55109	AGGF1	12547	protein-coding
55110	MAGOHB	12548	protein-coding
55111	PLEKHJ1	12549	protein-coding
55112	WDR60	12550	protein-coding
55113	XKR8	12551	protein-coding
55114	ARHGAP17	12552	protein-coding
55116	TMEM39B	12553	protein-coding
55117	SLC6A15	12554	protein-coding
55118	CRTAC1	12555	protein-coding
55119	PRPF38B	12556	protein-coding
55120	FANCL	12557	protein-coding
55122	AKIRIN2	12558	protein-coding
55124	PIWIL2	12559	protein-coding
55125	CEP192	12560	protein-coding
55127	HEATR1	12561	protein-coding
55128	TRIM68	12562	protein-coding
55129	ANO10	12563	protein-coding
55130	ARMC4	12564	protein-coding
55131	RBM28	12565	protein-coding
55132	LARP1B	12566	protein-coding
55133	SRBD1	12567	protein-coding
55135	WRAP53	12568	protein-coding
55137	FIGN	12569	protein-coding
55138	FAM90A1	12570	protein-coding
55139	ANKZF1	12571	protein-coding
55140	ELP3	12572	protein-coding
55142	HAUS2	12573	protein-coding
55143	CDCA8	12574	protein-coding
55144	LRRC8D	12575	protein-coding
55145	THAP1	12576	protein-coding
55146	ZDHHC4	12577	protein-coding
55147	RBM23	12578	protein-coding
55148	UBR7	12579	protein-coding
55149	MTPAP	12580	protein-coding
55150	C19ORF73	12581	protein-coding
55151	TMEM38B	12582	protein-coding
55152	DALRD3	12583	protein-coding
55153	SDAD1	12584	protein-coding
55154	MSTO1	12585	protein-coding
55156	ARMC1	12586	protein-coding
55157	DARS2	12587	protein-coding
55159	RFWD3	12588	protein-coding
55160	ARHGEF10L	12589	protein-coding
55161	TMEM33	12590	protein-coding
55163	PNPO	12591	protein-coding
55164	SHQ1	12592	protein-coding
55165	CEP55	12593	protein-coding
55166	CENPQ	12594	protein-coding
55167	MSL2	12595	protein-coding
55168	MRPS18A	12596	protein-coding
55170	PRMT6	12597	protein-coding
55171	TBCCD1	12598	protein-coding
55172	DNAAF2	12599	protein-coding
55173	MRPS10	12600	protein-coding
55174	INTS10	12601	protein-coding
55175	KLHL11	12602	protein-coding
55176	SEC61A2	12603	protein-coding
55177	RMDN3	12604	protein-coding
55178	MRM3	12605	protein-coding
55179	FAIM	12606	protein-coding
55180	LINS1	12607	protein-coding
55181	SMG8	12608	protein-coding
55182	RNF220	12609	protein-coding
55183	RIF1	12610	protein-coding
55184	DZANK1	12611	protein-coding
55186	SLC25A36	12612	protein-coding
55187	VPS13D	12613	protein-coding
55188	RIC8B	12614	protein-coding
55190	NUDT11	12615	protein-coding
55191	NADSYN1	12616	protein-coding
55192	DNAJC17	12617	protein-coding
55193	PBRM1	12618	protein-coding
55194	EVA1B	12619	protein-coding
55195	CCDC198	12620	protein-coding
55196	RESF1	12621	protein-coding
55197	RPRD1A	12622	protein-coding
55198	APPL2	12623	protein-coding
55199	FAM86C1	12624	protein-coding
55200	PLEKHG6	12625	protein-coding
55201	MAP1S	12626	protein-coding
55203	LGI2	12627	protein-coding
55204	GOLPH3L	12628	protein-coding
55205	ZNF532	12629	protein-coding
55206	SBNO1	12630	protein-coding
55207	ARL8B	12631	protein-coding
55208	DCUN1D2	12632	protein-coding
55209	SETD5	12633	protein-coding
55210	ATAD3A	12634	protein-coding
55211	DPPA4	12635	protein-coding
55212	BBS7	12636	protein-coding
55213	RCBTB1	12637	protein-coding
55214	P3H2	12638	protein-coding
55215	FANCI	12639	protein-coding
55216	NKAPD1	12640	protein-coding
55217	TMLHE	12641	protein-coding
55218	EXD2	12642	protein-coding
55219	MACO1	12643	protein-coding
55220	KLHDC8A	12644	protein-coding
55222	LRRC20	12645	protein-coding
55223	TRIM62	12646	protein-coding
55224	ETNK2	12647	protein-coding
55225	RAVER2	12648	protein-coding
55226	NAT10	12649	protein-coding
55227	LRRC1	12650	protein-coding
55228	PNMA8A	12651	protein-coding
55229	PANK4	12652	protein-coding
55230	USP40	12653	protein-coding
55231	CCDC87	12654	protein-coding
55233	MOB1A	12655	protein-coding
55234	SMU1	12656	protein-coding
55236	UBA6	12657	protein-coding
55237	VRTN	12658	protein-coding
55238	SLC38A7	12659	protein-coding
55239	OGFOD1	12660	protein-coding
55240	STEAP3	12661	protein-coding
55243	KIRREL1	12662	protein-coding
55244	SLC47A1	12663	protein-coding
55245	UQCC1	12664	protein-coding
55246	CCDC25	12665	protein-coding
55247	NEIL3	12666	protein-coding
55248	TMEM206	12667	protein-coding
55249	YY1AP1	12668	protein-coding
55250	ELP2	12669	protein-coding
55251	PCMTD2	12670	protein-coding
55252	ASXL2	12671	protein-coding
55253	TYW1	12672	protein-coding
55254	TMEM39A	12673	protein-coding
55255	WDR41	12674	protein-coding
55256	ADI1	12675	protein-coding
55257	MRGBP	12676	protein-coding
55258	THNSL2	12677	protein-coding
55259	CASC1	12678	protein-coding
55260	TMEM143	12679	protein-coding
55262	C7ORF43	12680	protein-coding
55266	TMEM19	12681	protein-coding
55267	PRR34	12682	protein-coding
55268	ECHDC2	12683	protein-coding
55269	PSPC1	12684	protein-coding
55270	NUDT15	12685	protein-coding
55272	IMP3	12686	protein-coding
55273	TMEM100	12687	protein-coding
55274	PHF10	12688	protein-coding
55275	VPS53	12689	protein-coding
55276	PGM2	12690	protein-coding
55277	FGGY	12691	protein-coding
55278	QRSL1	12692	protein-coding
55279	ZNF654	12693	protein-coding
55280	CWF19L1	12694	protein-coding
55281	TMEM140	12695	protein-coding
55282	LRRC36	12696	protein-coding
55283	MCOLN3	12697	protein-coding
55284	UBE2W	12698	protein-coding
55285	RBM41	12699	protein-coding
55286	C4ORF19	12700	protein-coding
55287	TMEM40	12701	protein-coding
55288	RHOT1	12702	protein-coding
55289	ACOXL	12703	protein-coding
55290	BRF2	12704	protein-coding
55291	PPP6R3	12705	protein-coding
55293	UEVLD	12706	protein-coding
55294	FBXW7	12707	protein-coding
55295	KLHL26	12708	protein-coding
55296	TBC1D19	12709	protein-coding
55297	CCDC91	12710	protein-coding
55298	RNF121	12711	protein-coding
55299	BRIX1	12712	protein-coding
55300	PI4K2B	12713	protein-coding
55301	OLAH	12714	protein-coding
55303	GIMAP4	12715	protein-coding
55304	SPTLC3	12716	protein-coding
55308	DDX19A	12717	protein-coding
55311	ZNF444	12718	protein-coding
55312	RFK	12719	protein-coding
55313	CPPED1	12720	protein-coding
55314	TMEM144	12721	protein-coding
55315	SLC29A3	12722	protein-coding
55316	RSAD1	12723	protein-coding
55317	AP5S1	12724	protein-coding
55319	TMA16	12725	protein-coding
55320	MIS18BP1	12726	protein-coding
55321	TMEM74B	12727	protein-coding
55322	C5ORF22	12728	protein-coding
55323	LARP6	12729	protein-coding
